82.0000 ; 14.4670 ; 100344 ; 1.21539 ; 339.979
83.0000 ; 14.4605 ; 100332 ; 1.21527 ; 339.975
84.0000 ; 14.4540 ; 100320 ; 1.21515 ; 339.972
85.0000 ; 14.4475 ; 100308 ; 1.21503 ; 339.968
86.0000 ; 14.4410 ; 100296 ; 1.21492 ; 339.964
87.0000 ; 14.4345 ; 100284 ; 1.21480 ; 339.960
88.0000 ; 14.4280 ; 100272 ; 1.21468 ; 339.956
89.0000 ; 14.4215 ; 100260 ; 1.21457 ; 339.952
90.0000 ; 14.4150 ; 100248 ; 1.21445 ; 339.948
91.0000 ; 14.4085 ; 100237 ; 1.21433 ; 339.945
92.0000 ; 14.4020 ; 100225 ; 1.21422 ; 339.941
93.0000 ; 14.3955 ; 100213 ; 1.21410 ; 339.937
94.0000 ; 14.3890 ; 100201 ; 1.21398 ; 339.933
95.0000 ; 14.3825 ; 100189 ; 1.21387 ; 339.929
96.0000 ; 14.3760 ; 100177 ; 1.21375 ; 339.925
97.0000 ; 14.3695 ; 100165 ; 1.21363 ; 339.922
98.0000 ; 14.3630 ; 100153 ; 1.21352 ; 339.918
99.0000 ; 14.3565 ; 100141 ; 1.21340 ; 339.914
100.000 ; 14.3500 ; 100129 ; 1.21328 ; 339.910
101.000 ; 14.3435 ; 100118 ; 1.21317 ; 339.906
102.000 ; 14.3370 ; 100106 ; 1.21305 ; 339.902
103.000 ; 14.3305 ; 100094 ; 1.21293 ; 339.899
104.000 ; 14.3240 ; 100082 ; 1.21282 ; 339.895
105.000 ; 14.3175 ; 100070 ; 1.21270 ; 339.891
106.000 ; 14.3110 ; 100058 ; 1.21258 ; 339.887
107.000 ; 14.3045 ; 100046 ; 1.21247 ; 339.883
108.000 ; 14.2980 ; 100034 ; 1.21235 ; 339.879
109.000 ; 14.2915 ; 100022 ; 1.21223 ; 339.875
110.000 ; 14.2850 ; 100011 ; 1.21212 ; 339.872
111.000 ; 14.2785 ; 99998.6 ; 1.21200 ; 339.868
112.000 ; 14.2720 ; 99986.7 ; 1.21188 ; 339.864
113.000 ; 14.2655 ; 99974.9 ; 1.21177 ; 339.860
114.000 ; 14.2590 ; 99963.0 ; 1.21165 ; 339.856
115.000 ; 14.2525 ; 99951.1 ; 1.21153 ; 339.852
116.000 ; 14.2460 ; 99939.2 ; 1.21142 ; 339.849
117.000 ; 14.2395 ; 99927.3 ; 1.21130 ; 339.845
118.000 ; 14.2330 ; 99915.5 ; 1.21118 ; 339.841
119.000 ; 14.2265 ; 99903.6 ; 1.21107 ; 339.837
120.000 ; 14.2200 ; 99891.7 ; 1.21095 ; 339.833
121.000 ; 14.2135 ; 99879.8 ; 1.21083 ; 339.829
122.000 ; 14.2070 ; 99868.0 ; 1.21072 ; 339.825
123.000 ; 14.2005 ; 99856.1 ; 1.21060 ; 339.822
124.000 ; 14.1940 ; 99844.2 ; 1.21048 ; 339.818
125.000 ; 14.1875 ; 99832.3 ; 1.21037 ; 339.814
126.000 ; 14.1810 ; 99820.5 ; 1.21025 ; 339.810
127.000 ; 14.1745 ; 99808.6 ; 1.21013 ; 339.806
128.000 ; 14.1680 ; 99796.7 ; 1.21002 ; 339.802
129.000 ; 14.1615 ; 99784.9 ; 1.20990 ; 339.799
130.000 ; 14.1550 ; 99773.0 ; 1.20978 ; 339.795
131.000 ; 14.1485 ; 99761.1 ; 1.20967 ; 339.791
132.000 ; 14.1420 ; 99749.3 ; 1.20955 ; 339.787
133.000 ; 14.1355 ; 99737.4 ; 1.20943 ; 339.783
134.000 ; 14.1290 ; 99725.6 ; 1.20932 ; 339.779
135.000 ; 14.1225 ; 99713.7 ; 1.20920 ; 339.776
136.000 ; 14.1160 ; 99701.8 ; 1.20909 ; 339.772
137.000 ; 14.1095 ; 99690.0 ; 1.20897 ; 339.768
138.000 ; 14.1030 ; 99678.1 ; 1.20885 ; 339.764
139.000 ; 14.0965 ; 99666.3 ; 1.20874 ; 339.760
140.000 ; 14.0900 ; 99654.4 ; 1.20862 ; 339.756
141.000 ; 14.0835 ; 99642.6 ; 1.20850 ; 339.752
142.000 ; 14.0770 ; 99630.7 ; 1.20839 ; 339.749
143.000 ; 14.0705 ; 99618.9 ; 1.20827 ; 339.745
144.000 ; 14.0640 ; 99607.0 ; 1.20815 ; 339.741
145.000 ; 14.0575 ; 99595.2 ; 1.20804 ; 339.737
146.000 ; 14.0510 ; 99583.3 ; 1.20792 ; 339.733
147.000 ; 14.0445 ; 99571.5 ; 1.20781 ; 339.729
148.000 ; 14.0380 ; 99559.6 ; 1.20769 ; 339.726
149.000 ; 14.0315 ; 99547.8 ; 1.20757 ; 339.722
150.000 ; 14.0250 ; 99536.0 ; 1.20746 ; 339.718
151.000 ; 14.0185 ; 99524.1 ; 1.20734 ; 339.714
152.000 ; 14.0120 ; 99512.3 ; 1.20722 ; 339.710
153.000 ; 14.0055 ; 99500.4 ; 1.20711 ; 339.706
154.000 ; 13.9990 ; 99488.6 ; 1.20699 ; 339.702
155.000 ; 13.9925 ; 99476.8 ; 1.20687 ; 339.699
156.000 ; 13.9860 ; 99464.9 ; 1.20676 ; 339.695
157.000 ; 13.9795 ; 99453.1 ; 1.20664 ; 339.691
158.000 ; 13.9730 ; 99441.3 ; 1.20653 ; 339.687
159.000 ; 13.9665 ; 99429.4 ; 1.20641 ; 339.683
160.000 ; 13.9600 ; 99417.6 ; 1.20629 ; 339.679
161.000 ; 13.9535 ; 99405.8 ; 1.20618 ; 339.676
162.000 ; 13.9470 ; 99393.9 ; 1.20606 ; 339.672
163.000 ; 13.9405 ; 99382.1 ; 1.20595 ; 339.668
164.000 ; 13.9340 ; 99370.3 ; 1.20583 ; 339.664
